Device,Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Annotation
M5-IMU-Janice,56.4491548538208,0.71,9.95,-0.64,0.4,0.65,-0.08,Unmarked
M5-IMU-Janice,56.50968027114868,-1.32,9.42,-2.0,0.26,-0.03,0.69,Unmarked
M5-IMU-Janice,56.63046097755432,0.48,9.47,-1.5,0.08,-0.06,0.64,Unmarked
M5-IMU-Janice,56.74955868721008,1.53,9.91,-1.62,-0.06,0.18,0.69,Unmarked
M5-IMU-Janice,56.810030460357666,1.02,11.07,-1.42,-0.12,0.25,0.93,Unmarked
M5-IMU-Janice,56.931474924087524,-1.65,14.57,-2.0,0.29,-0.45,2.44,Unmarked
M5-IMU-Janice,57.05090141296387,-1.45,8.63,-1.77,2.02,-4.37,1.8,Unmarked
M5-IMU-Janice,57.110480546951294,-4.29,6.58,0.37,-0.1,-1.13,-4.22,Unmarked
M5-IMU-Janice,57.23032236099243,12.19,17.01,-7.0,-1.26,-1.04,-3.8,Unmarked
M5-IMU-Janice,57.349334478378296,-19.53,5.21,-10.97,0.8,4.33,-4.37,Unmarked
M5-IMU-Janice,57.40971040725708,-0.62,9.52,-0.85,0.37,0.73,-0.38,Unmarked
M5-IMU-Janice,57.52847909927368,0.51,9.45,-2.24,0.04,0.01,0.45,Unmarked
M5-IMU-Janice,57.65047025680542,-0.56,9.47,-1.79,0.09,-0.29,0.65,Unmarked
M5-IMU-Janice,57.71024417877197,0.12,9.73,-1.67,0.13,0.02,1.34,Unmarked
M5-IMU-Janice,57.83115077018738,-2.7,18.4,-2.45,0.71,2.78,1.93,Unmarked
M5-IMU-Janice,57.95109438896179,-2.72,4.98,-0.5,-0.66,3.0,0.06,Unmarked
M5-IMU-Janice,58.009907245635986,-1.01,6.77,1.08,-0.28,-0.83,-3.26,Unmarked
M5-IMU-Janice,58.130287885665894,13.76,14.46,-7.13,-1.61,-0.52,-2.46,Unmarked
M5-IMU-Janice,58.25027012825012,0.85,4.22,0.55,1.04,-4.37,1.91,Unmarked
M5-IMU-Janice,58.31024718284607,0.79,11.17,-2.12,0.07,0.15,-0.1,Unmarked
M5-IMU-Janice,58.42999863624573,-3.14,9.01,-1.5,0.18,-0.32,0.28,Unmarked
M5-IMU-Janice,58.54881167411804,-1.33,9.14,-1.99,0.07,-0.2,0.16,Annotated
M5-IMU-Janice,58.60936164855957,-0.54,9.6,-1.49,0.32,0.03,0.15,Annotated
M5-IMU-Janice,58.73047161102295,0.98,9.5,-3.23,0.02,-0.29,0.3,Annotated
M5-IMU-Janice,58.84986138343811,-0.28,9.55,-2.78,-0.25,0.07,-0.28,Annotated
M5-IMU-Janice,58.90999913215637,-0.79,9.26,-1.91,-0.04,-0.13,0.01,Annotated
M5-IMU-Janice,59.02873992919922,-0.78,9.44,-2.59,0.06,-0.42,0.23,Annotated
M5-IMU-Janice,59.14970088005066,-0.59,9.22,-2.48,0.07,-0.19,-0.06,Annotated
M5-IMU-Janice,59.2088565826416,-0.41,9.44,-2.82,0.06,0.1,0.08,Annotated
M5-IMU-Janice,59.32956647872925,-0.49,9.29,-3.02,0.06,0.19,-0.12,Annotated
M5-IMU-Janice,59.45035672187805,-1.01,9.52,-2.43,-0.13,0.27,-0.13,Annotated
M5-IMU-Janice,59.50966024398804,-0.42,9.41,-2.45,-0.13,0.37,-0.21,Annotated
M5-IMU-Janice,59.62908983230591,-1.33,9.1,-2.1,0.03,-0.38,-0.05,Annotated
M5-IMU-Janice,59.748541831970215,-0.78,9.4,-2.07,0.09,-0.29,0.24,Annotated
M5-IMU-Janice,59.80893611907959,-1.36,9.43,-2.61,-0.03,0.09,0.05,Annotated
M5-IMU-Janice,59.930431604385376,-0.58,9.34,-2.06,-0.12,0.02,-0.07,Annotated
M5-IMU-Janice,60.048774003982544,-1.99,9.48,-2.43,-0.11,0.5,0.13,Annotated
M5-IMU-Janice,60.108452558517456,-0.75,9.13,-2.13,-0.05,0.44,0.09,Annotated
M5-IMU-Janice,60.22910499572754,-0.27,9.32,-2.05,0.09,-0.06,0.11,Annotated
M5-IMU-Janice,60.34972786903381,-0.76,9.09,-2.21,-0.06,-0.28,0.07,Annotated
M5-IMU-Janice,60.40975213050842,-0.45,9.32,-2.34,-0.09,-0.39,-0.02,Annotated
M5-IMU-Janice,60.52905011177063,-0.24,9.56,-1.84,0.06,0.2,-0.05,Annotated
M5-IMU-Janice,60.649208307266235,-0.61,9.62,-2.51,0.01,0.27,-0.14,Annotated
M5-IMU-Janice,60.71011304855347,-0.82,9.1,-1.71,0.01,-0.41,0.08,Annotated
M5-IMU-Janice,60.83005166053772,-1.02,9.4,-2.58,0.12,-0.08,-0.08,Annotated
M5-IMU-Janice,60.9494526386261,-0.41,9.42,-1.99,0.17,-0.03,0.08,Annotated
M5-IMU-Janice,61.01014733314514,-0.11,9.5,-2.89,-0.03,-0.08,-0.03,Annotated
M5-IMU-Janice,61.12971377372742,-0.75,9.6,-2.37,-0.22,0.01,-0.22,Annotated
M5-IMU-Janice,61.249786376953125,-1.13,9.38,-2.09,-0.14,0.04,-0.24,Annotated
M5-IMU-Janice,61.30826139450073,-1.92,9.06,-2.48,-0.06,0.03,0.2,Annotated
M5-IMU-Janice,61.42993783950806,-1.35,9.5,-2.35,-0.03,-0.0,0.11,Annotated
M5-IMU-Janice,61.549705505371094,-2.11,9.34,-2.43,0.0,0.05,0.15,Annotated
M5-IMU-Janice,61.61000299453735,-0.66,9.53,-2.1,-0.04,-0.17,0.22,Annotated
M5-IMU-Janice,61.72856044769287,-0.45,9.43,-1.88,-0.08,-0.27,0.09,Annotated
M5-IMU-Janice,61.84860444068909,-1.0,9.55,-2.12,-0.11,0.08,0.07,Annotated
M5-IMU-Janice,61.90909028053284,-0.65,9.38,-2.02,-0.15,-0.05,0.02,Annotated
M5-IMU-Janice,62.02980637550354,-0.69,9.48,-1.65,-0.2,0.09,0.1,Unmarked
M5-IMU-Janice,62.15079045295715,-1.67,10.93,-2.34,0.32,0.13,-0.32,Unmarked
M5-IMU-Janice,62.21035957336426,2.0,10.07,-1.24,0.14,2.15,0.01,Unmarked
M5-IMU-Janice,62.32966327667236,0.4,9.79,2.02,-0.51,2.89,0.13,Unmarked
M5-IMU-Janice,62.45004153251648,-3.91,8.0,0.69,-1.21,1.81,-0.68,Unmarked
M5-IMU-Janice,62.50923991203308,1.93,9.21,-5.55,-0.43,0.7,-0.72,Unmarked
M5-IMU-Janice,62.63172197341919,-17.07,8.97,2.71,-1.09,-2.22,0.81,Unmarked
M5-IMU-Janice,62.750388383865356,1.59,8.81,-0.74,0.78,-0.25,0.63,Unmarked
M5-IMU-Janice,62.80951714515686,0.39,9.48,-1.54,0.61,0.02,0.26,Unmarked
M5-IMU-Janice,62.929362297058105,1.35,9.85,-1.95,0.32,0.1,0.26,Unmarked
M5-IMU-Janice,63.04958248138428,0.82,10.12,-2.19,0.14,0.19,0.3,Unmarked
M5-IMU-Janice,63.110302448272705,0.62,10.74,-0.95,0.23,0.32,0.94,Unmarked
M5-IMU-Janice,63.22994804382324,-1.22,18.07,-0.46,0.55,0.83,2.42,Unmarked
M5-IMU-Janice,63.35038709640503,-0.79,8.41,4.18,-0.37,-4.37,3.05,Unmarked
M5-IMU-Janice,63.4104528427124,-4.2,4.36,0.27,-0.79,1.21,-2.29,Unmarked
M5-IMU-Janice,63.5300874710083,-1.21,17.66,-5.08,-2.81,-1.82,-4.37,Unmarked
M5-IMU-Janice,63.65109705924988,19.46,6.63,-19.61,-1.26,-1.89,0.13,Unmarked
M5-IMU-Janice,63.770256996154785,19.46,12.5,-1.25,4.33,0.52,0.75,Unmarked
M5-IMU-Janice,63.829429388046265,-3.11,9.27,-0.51,0.36,-0.06,0.57,Unmarked
M5-IMU-Janice,63.95131707191467,0.53,9.86,-1.1,0.33,0.7,0.27,Unmarked
M5-IMU-Janice,64.0086464881897,0.06,9.91,-1.29,0.28,0.51,1.01,Unmarked
M5-IMU-Janice,64.12886643409729,-2.65,19.46,2.31,0.8,0.91,2.91,Unmarked
M5-IMU-Janice,64.24910640716553,-2.28,4.56,2.08,-1.43,2.43,-1.63,Unmarked
M5-IMU-Janice,64.31056141853333,-1.34,7.71,-2.66,-1.89,-1.37,-3.85,Unmarked
M5-IMU-Janice,64.43083238601685,13.61,15.41,-9.82,-1.6,-3.42,-3.02,Unmarked
M5-IMU-Janice,64.5510094165802,-0.44,17.43,4.83,0.43,1.98,0.27,Unmarked
M5-IMU-Janice,64.61027216911316,-4.48,13.13,-6.48,0.9,0.85,0.35,Unmarked
M5-IMU-Janice,64.73042702674866,1.5,9.59,0.34,0.52,0.03,0.12,Unmarked
M5-IMU-Janice,64.85161471366882,-0.31,9.96,-1.18,0.21,0.27,0.25,Unmarked
M5-IMU-Janice,64.91021680831909,-1.06,9.87,-0.8,0.17,-0.18,0.94,Unmarked
M5-IMU-Janice,65.02980613708496,-0.44,18.17,0.34,0.19,-0.04,2.21,Unmarked
M5-IMU-Janice,65.15009951591492,-5.61,4.65,-0.96,-1.3,-2.75,2.35,Unmarked
M5-IMU-Janice,65.20935463905334,-4.68,4.55,-3.51,-1.16,-3.65,-1.02,Unmarked
M5-IMU-Janice,65.3306667804718,-1.01,9.81,-6.71,-2.06,-3.7,-2.92,Unmarked
M5-IMU-Janice,65.45016121864319,6.46,11.29,-9.22,-1.29,-2.8,-1.34,Annotated
M5-IMU-Janice,65.51103925704956,5.8,19.46,18.96,-1.83,3.62,0.4,Annotated
M5-IMU-Janice,65.62960147857666,-2.15,5.13,1.17,2.69,-2.72,-0.29,Annotated
M5-IMU-Janice,65.75026178359985,-1.18,8.88,1.94,0.86,-1.93,-0.08,Annotated
M5-IMU-Janice,65.8107852935791,-2.16,9.47,-0.06,-0.16,0.82,-0.11,Annotated
M5-IMU-Janice,65.98829197883606,2.07,9.9,0.62,0.0,-0.67,-0.22,Annotated
M5-IMU-Janice,66.04970383644104,12.14,9.85,-3.36,1.08,-2.01,1.63,Annotated
M5-IMU-Janice,66.10840129852295,-3.39,13.32,4.39,-0.46,2.52,0.86,Annotated
M5-IMU-Janice,66.2291202545166,-4.27,10.25,1.96,-0.41,1.61,0.03,Annotated
M5-IMU-Janice,66.34823536872864,-2.72,9.27,-2.9,0.36,-2.26,0.65,Annotated
M5-IMU-Janice,66.40973711013794,1.02,9.68,1.03,-0.13,-0.55,0.5,Annotated
M5-IMU-Janice,66.52913069725037,0.0,12.14,-1.83,0.65,-0.13,1.82,Annotated
M5-IMU-Janice,66.64956045150757,-2.7,9.06,-0.41,-0.11,1.65,0.02,Annotated
M5-IMU-Janice,66.71009612083435,-1.99,6.16,1.01,-0.49,-2.86,-2.69,Annotated
M5-IMU-Janice,66.83048415184021,10.31,13.06,-5.53,-2.03,-1.9,-3.23,Annotated
M5-IMU-Janice,66.94903349876404,17.32,14.6,-4.79,0.33,1.94,0.15,Annotated
M5-IMU-Janice,67.00930762290955,1.36,6.46,1.13,2.19,-4.37,1.59,Annotated
M5-IMU-Janice,67.12970685958862,2.97,10.7,-0.89,0.49,1.02,1.13,Annotated
M5-IMU-Janice,67.2486879825592,-0.89,13.44,-0.05,0.3,0.64,1.32,Annotated
M5-IMU-Janice,67.30786681175232,-8.99,7.98,1.98,0.03,1.41,-0.1,Annotated
M5-IMU-Janice,67.42842984199524,0.79,7.24,2.17,0.08,1.63,-0.34,Annotated
M5-IMU-Janice,67.55015754699707,0.49,9.26,-0.92,0.23,-0.26,0.5,Annotated
M5-IMU-Janice,67.60929131507874,2.56,13.44,-0.85,0.63,0.03,1.71,Annotated
M5-IMU-Janice,67.72886443138123,1.14,10.77,-0.99,0.73,0.23,0.99,Annotated
M5-IMU-Janice,67.84771180152893,0.35,5.77,0.87,-0.23,-0.49,-1.57,Annotated
M5-IMU-Janice,67.90998697280884,2.49,7.68,-0.19,-0.93,-1.39,-3.2,Annotated
M5-IMU-Janice,68.02867293357849,8.51,12.28,-3.54,-1.47,-0.3,-2.64,Annotated
M5-IMU-Janice,68.14891719818115,6.85,14.47,-0.52,0.59,2.35,-0.9,Annotated
M5-IMU-Janice,68.20831632614136,5.57,6.38,-4.67,2.64,-4.37,2.12,Annotated
M5-IMU-Janice,68.32852268218994,3.08,10.2,-1.22,0.62,0.4,1.15,Annotated
M5-IMU-Janice,68.44855165481567,3.71,11.5,-2.58,0.46,0.84,1.63,Annotated
M5-IMU-Janice,68.5080623626709,-3.49,11.35,-0.3,0.37,0.96,1.54,Annotated
M5-IMU-Janice,68.62954473495483,-8.35,7.86,3.0,-0.24,0.51,-0.54,Annotated
M5-IMU-Janice,68.74908399581909,-3.37,9.98,0.42,0.23,0.08,0.08,Annotated
M5-IMU-Janice,68.80905985832214,3.45,8.87,-0.08,0.06,-0.14,0.23,Annotated
M5-IMU-Janice,68.9883201122284,2.29,9.5,-1.16,0.28,0.07,0.4,Annotated
M5-IMU-Janice,69.10835123062134,2.98,9.84,-1.34,0.83,1.61,0.47,Annotated
M5-IMU-Janice,69.11028575897217,0.1,8.2,0.81,0.68,3.06,-0.76,Annotated
M5-IMU-Janice,69.22946262359619,-0.57,9.03,0.87,0.34,2.75,-2.46,Unmarked
M5-IMU-Janice,69.34929203987122,3.4,9.87,-0.6,0.5,2.92,-1.81,Unmarked
M5-IMU-Janice,69.40874290466309,-4.29,4.25,0.28,0.14,-4.37,1.94,Unmarked
M5-IMU-Janice,69.53105139732361,-2.65,10.43,-2.26,0.31,0.3,-0.05,Unmarked
M5-IMU-Janice,69.6489806175232,0.62,9.69,-2.01,0.28,0.37,-0.12,Unmarked
M5-IMU-Janice,69.71010780334473,1.05,9.83,-1.86,0.0,0.16,0.26,Unmarked
M5-IMU-Janice,69.83146572113037,0.42,9.78,-2.04,0.1,0.3,0.62,Unmarked
M5-IMU-Janice,69.95065927505493,0.18,12.14,0.37,0.35,-0.08,1.81,Unmarked
M5-IMU-Janice,70.00866317749023,-3.06,19.46,0.32,0.96,2.69,2.44,Unmarked
M5-IMU-Janice,70.13013768196106,-3.51,2.51,-1.69,-1.61,4.31,-0.58,Unmarked
M5-IMU-Janice,70.25186586380005,-2.26,8.55,-0.79,-1.16,0.15,-4.37,Unmarked
M5-IMU-Janice,70.31061291694641,10.67,17.7,-7.02,-0.73,-0.67,-3.95,Unmarked
M5-IMU-Janice,70.4308488368988,-15.93,12.02,-1.41,-1.23,4.33,-2.59,Unmarked
M5-IMU-Janice,70.54904174804688,0.29,7.39,0.25,0.5,1.28,0.15,Unmarked
M5-IMU-Janice,70.60930442810059,-1.22,10.02,-2.03,-0.03,0.42,0.31,Unmarked
M5-IMU-Janice,70.72877097129822,-1.12,9.72,-1.18,0.04,-0.09,0.34,Unmarked
M5-IMU-Janice,70.8510229587555,-0.8,9.39,-1.43,-0.5,0.6,0.13,Unmarked
M5-IMU-Janice,70.91033506393433,-0.28,8.32,1.28,-0.03,0.19,0.22,Unmarked
M5-IMU-Janice,71.03025245666504,-1.35,9.54,-0.88,0.48,1.86,-0.22,Unmarked
M5-IMU-Janice,71.15016031265259,-0.14,9.44,-1.5,0.12,0.35,0.04,Unmarked
M5-IMU-Janice,71.21118640899658,-0.69,9.35,-2.31,0.12,-0.1,0.14,Unmarked
M5-IMU-Janice,71.33038020133972,-0.89,9.25,-2.65,0.3,-0.16,0.23,Unmarked
M5-IMU-Janice,71.45002818107605,-0.21,9.29,-2.45,0.37,0.11,0.4,Annotated
M5-IMU-Janice,71.50944375991821,1.65,9.62,-2.69,0.26,-0.02,0.27,Annotated
M5-IMU-Janice,71.63000631332397,0.79,9.33,-3.6,-0.1,-0.16,-0.36,Annotated
M5-IMU-Janice,71.75059962272644,-0.25,9.06,-2.26,-0.31,0.0,-0.36,Annotated
M5-IMU-Janice,71.80936789512634,-0.47,9.18,-2.45,-0.18,0.34,-0.05,Annotated
M5-IMU-Janice,71.92989826202393,-0.21,9.62,-2.28,0.01,-0.01,0.12,Annotated
M5-IMU-Janice,72.04903602600098,1.21,9.82,-1.43,0.02,-0.01,0.16,Annotated
M5-IMU-Janice,72.10950875282288,0.31,9.55,-2.49,0.05,0.11,0.07,Annotated
M5-IMU-Janice,72.22977256774902,-0.22,9.15,-2.38,-0.0,-0.18,-0.02,Annotated
M5-IMU-Janice,72.34969806671143,0.49,9.5,-2.07,-0.01,-0.26,0.01,Annotated
M5-IMU-Janice,72.40970396995544,0.24,9.37,-2.43,0.09,-0.12,0.04,Annotated
M5-IMU-Janice,72.52892875671387,0.23,9.25,-2.56,0.03,-0.27,0.07,Annotated
M5-IMU-Janice,72.64975261688232,1.32,9.46,-2.04,0.21,-0.36,0.05,Annotated
M5-IMU-Janice,72.70868754386902,0.86,9.5,-2.56,-0.03,0.12,-0.37,Annotated
M5-IMU-Janice,72.82939195632935,-0.92,9.17,-2.53,-0.06,0.22,-0.39,Annotated
M5-IMU-Janice,72.94986462593079,-2.38,8.84,-3.6,-0.05,-0.04,-0.14,Annotated
M5-IMU-Janice,73.00974488258362,-0.61,9.37,-2.56,-0.09,-0.06,0.02,Annotated
M5-IMU-Janice,73.18952369689941,-0.16,9.2,-2.48,-0.09,0.05,0.17,Annotated
M5-IMU-Janice,73.25005054473877,-1.06,9.22,-2.91,-0.09,-0.05,0.15,Annotated
M5-IMU-Janice,73.31055569648743,-1.03,9.2,-2.83,-0.08,-0.34,0.14,Annotated
M5-IMU-Janice,73.42873120307922,-1.07,9.13,-2.69,0.0,-0.33,0.19,Annotated
M5-IMU-Janice,73.66929364204407,-0.01,9.39,-2.17,0.02,-0.22,0.2,Annotated
M5-IMU-Janice,73.67073392868042,0.17,9.32,-2.39,0.09,-0.17,0.15,Annotated
M5-IMU-Janice,73.7294614315033,-0.14,9.36,-2.81,0.11,-0.03,0.14,Annotated
M5-IMU-Janice,73.8501091003418,0.17,9.53,-3.0,-0.05,0.14,-0.05,Annotated
M5-IMU-Janice,73.9084255695343,0.66,9.3,-3.09,-0.05,0.28,-0.23,Annotated
M5-IMU-Janice,74.02935147285461,0.37,9.82,-2.67,-0.18,0.14,-0.48,Annotated
M5-IMU-Janice,74.20891857147217,-0.98,9.42,-2.53,-0.24,0.43,-0.42,Annotated
M5-IMU-Janice,74.21046376228333,-0.73,9.47,-2.1,-0.17,-0.32,-0.21,Annotated
M5-IMU-Janice,74.32933306694031,0.53,9.41,-1.6,0.02,-0.71,0.2,Annotated
M5-IMU-Janice,74.44996190071106,-0.64,9.14,-2.42,-0.02,-0.66,0.37,Annotated
M5-IMU-Janice,74.50881552696228,-0.02,9.36,-2.07,0.02,0.33,-0.13,Annotated
M5-IMU-Janice,74.62968921661377,-1.38,9.45,-2.84,-0.0,0.41,-0.02,Annotated
M5-IMU-Janice,74.7494764328003,-0.39,9.48,-2.66,0.06,0.04,0.04,Annotated
M5-IMU-Janice,74.81001400947571,-0.63,9.48,-3.02,0.07,0.35,-0.08,Annotated
M5-IMU-Janice,74.92897629737854,0.58,10.01,-3.08,0.15,0.09,-0.12,Annotated
M5-IMU-Janice,75.04968452453613,-0.4,9.49,-3.06,-0.12,0.61,-0.31,Annotated
M5-IMU-Janice,75.10923981666565,-0.83,9.22,-2.63,-0.36,0.48,-0.43,Annotated
M5-IMU-Janice,75.23087477684021,-1.01,9.62,-1.52,-0.22,-0.41,0.0,Annotated
M5-IMU-Janice,75.40900564193726,-1.01,9.21,-2.51,0.09,-0.2,0.21,Annotated
M5-IMU-Janice,75.46772909164429,-0.64,9.38,-2.18,-0.01,-0.09,0.22,Annotated
M5-IMU-Janice,75.52990698814392,-0.08,9.44,-2.07,-0.07,0.21,-0.08,Annotated
M5-IMU-Janice,75.649409532547,-1.21,9.0,-2.46,0.01,-0.03,-0.07,Annotated
M5-IMU-Janice,75.7092638015747,0.53,9.48,-1.33,-0.0,-0.51,0.04,Annotated
M5-IMU-Janice,75.8293845653534,-1.28,9.5,-1.76,0.06,0.09,0.37,Annotated
M5-IMU-Janice,75.9503722190857,-0.25,16.82,7.04,-0.0,-3.0,2.38,Unmarked
M5-IMU-Janice,76.01020097732544,-3.64,7.86,-5.87,-0.71,-4.37,2.36,Unmarked
M5-IMU-Janice,76.13048768043518,-0.53,8.65,-11.23,-0.02,-0.23,-0.69,Unmarked
M5-IMU-Janice,76.24950361251831,-0.3,9.59,-2.96,0.01,0.39,-0.24,Unmarked
M5-IMU-Janice,76.31050372123718,0.37,9.86,-1.73,-0.16,-0.17,0.05,Unmarked
M5-IMU-Janice,76.42987370491028,-0.39,9.73,-1.21,-0.39,0.26,0.28,Unmarked
M5-IMU-Janice,76.54986929893494,0.54,9.9,-1.27,-0.64,0.25,0.52,Unmarked
M5-IMU-Janice,76.61015915870667,1.77,11.9,1.25,-0.9,0.73,0.79,Unmarked
M5-IMU-Janice,76.73029232025146,-4.82,11.7,0.12,-1.18,-0.31,1.83,Unmarked
M5-IMU-Janice,76.84913372993469,1.92,9.89,-3.72,-0.14,-1.22,1.42,Unmarked
M5-IMU-Janice,76.91142201423645,-2.39,6.52,-2.11,-0.36,-1.94,-0.15,Unmarked
M5-IMU-Janice,77.03050088882446,-1.53,7.33,-1.95,-0.74,-1.16,-3.13,Unmarked
M5-IMU-Janice,77.1492075920105,3.5,15.09,-5.32,-0.47,-2.54,-4.37,Unmarked
M5-IMU-Janice,77.20960450172424,19.46,16.79,-0.91,1.18,1.3,2.12,Unmarked
M5-IMU-Janice,77.32958126068115,-1.17,11.87,-3.89,0.11,0.52,1.0,Unmarked
M5-IMU-Janice,77.44985175132751,0.11,10.13,-1.76,0.27,0.08,0.87,Unmarked
M5-IMU-Janice,77.51108980178833,1.19,10.04,-1.54,-0.08,0.24,0.71,Unmarked
M5-IMU-Janice,77.63095664978027,1.64,10.2,-1.36,-0.1,0.22,0.69,Unmarked
M5-IMU-Janice,77.75156021118164,1.18,12.33,-1.02,-0.12,0.31,1.28,Unmarked
M5-IMU-Janice,77.8104522228241,-5.12,16.4,-0.55,0.41,2.85,2.38,Unmarked
M5-IMU-Janice,77.93106698989868,10.07,12.68,-3.44,0.47,-1.26,0.39,Unmarked
M5-IMU-Janice,78.10854864120483,-0.79,7.54,-1.04,-0.52,0.74,-2.85,Unmarked
M5-IMU-Janice,78.11001968383789,1.66,12.78,-0.31,-0.36,1.13,-4.37,Unmarked
M5-IMU-Janice,78.23040771484375,14.13,17.08,-2.53,-0.74,1.7,-3.22,Unmarked
M5-IMU-Janice,78.35112261772156,-10.88,10.42,7.98,0.93,-4.37,3.62,Unmarked
M5-IMU-Janice,78.40937638282776,6.0,9.27,-1.02,-0.15,2.05,1.01,Unmarked
M5-IMU-Janice,78.53002595901489,4.24,9.86,-3.34,-0.22,0.71,1.04,Unmarked
M5-IMU-Janice,78.65131568908691,-1.14,9.08,-1.69,0.43,-2.6,1.02,Unmarked
M5-IMU-Janice,78.71147418022156,-1.27,11.81,-2.72,0.28,0.61,1.71,Unmarked
M5-IMU-Janice,78.83093190193176,-5.07,19.46,-1.74,1.34,2.68,2.36,Unmarked
M5-IMU-Janice,78.94923424720764,-4.72,0.75,1.78,0.22,1.49,-2.07,Unmarked
M5-IMU-Janice,79.01065397262573,4.33,12.5,-0.69,-0.71,1.92,-4.37,Unmarked
M5-IMU-Janice,79.13026595115662,19.46,15.55,-2.27,-1.11,-1.4,0.5,Unmarked
M5-IMU-Janice,79.24985218048096,-0.97,9.46,-7.07,-1.24,-0.35,-0.13,Unmarked
M5-IMU-Janice,79.30969381332397,-1.21,9.3,-2.49,-0.16,-0.25,0.43,Unmarked
M5-IMU-Janice,79.43072390556335,-0.08,9.43,-1.68,-0.32,0.07,0.47,Unmarked
M5-IMU-Janice,79.54975843429565,-0.88,9.29,-1.42,-0.25,0.3,0.69,Unmarked
M5-IMU-Janice,79.60984492301941,1.09,11.64,-2.21,-0.34,0.37,1.14,Unmarked
M5-IMU-Janice,79.72943615913391,-1.23,13.95,0.6,-0.09,1.07,1.6,Unmarked
M5-IMU-Janice,79.85055327415466,-0.06,8.64,-0.75,0.2,0.69,0.73,Unmarked
M5-IMU-Janice,79.90931224822998,-3.83,5.07,2.32,0.02,-0.52,-2.33,Unmarked
M5-IMU-Janice,80.03033900260925,4.84,10.93,-1.05,-1.04,-1.01,-3.74,Unmarked
M5-IMU-Janice,80.15108370780945,14.76,9.89,-6.25,-0.26,0.4,-0.51,Annotated
M5-IMU-Janice,80.21053624153137,4.1,10.88,5.1,-3.13,4.15,-2.49,Annotated
M5-IMU-Janice,80.32988548278809,9.31,7.43,-3.24,1.39,1.62,0.91,Annotated
M5-IMU-Janice,80.45078015327454,2.47,12.61,-1.65,0.39,0.21,2.08,Annotated
M5-IMU-Janice,80.50928902626038,-1.27,12.78,-0.31,0.36,1.09,2.2,Annotated
M5-IMU-Janice,80.62930488586426,-19.23,5.6,1.78,-0.54,0.31,0.15,Annotated
M5-IMU-Janice,80.74938344955444,-4.32,7.39,0.66,0.65,1.7,-0.37,Annotated
M5-IMU-Janice,80.80911111831665,2.82,9.87,-0.79,-0.18,-0.76,0.79,Annotated
M5-IMU-Janice,80.93021535873413,2.21,13.64,-1.83,0.92,-0.4,1.61,Annotated
M5-IMU-Janice,81.04929447174072,-1.86,7.72,0.17,0.07,0.19,-0.17,Annotated
M5-IMU-Janice,81.1090919971466,0.42,6.39,0.62,-0.69,-0.67,-2.96,Annotated
M5-IMU-Janice,81.23008632659912,9.13,11.97,-1.67,-1.57,-0.39,-3.62,Annotated
M5-IMU-Janice,81.34999680519104,14.9,11.68,-7.98,-0.45,-0.17,-0.81,Annotated
M5-IMU-Janice,81.40955138206482,-11.36,13.23,6.5,-1.89,4.33,-1.36,Annotated
M5-IMU-Janice,81.52899479866028,7.0,12.0,-3.66,0.62,0.61,1.26,Annotated
M5-IMU-Janice,81.65023374557495,0.93,12.21,-1.43,0.41,0.9,2.04,Annotated
M5-IMU-Janice,81.71026468276978,-0.85,11.66,-0.54,0.41,-0.05,1.92,Annotated
M5-IMU-Janice,81.82898831367493,-10.34,6.18,3.17,-0.28,-1.65,0.13,Annotated
M5-IMU-Janice,81.95005536079407,1.56,6.84,0.23,-0.1,3.36,-1.4,Annotated
M5-IMU-Janice,82.0099937915802,2.51,10.56,0.14,1.4,-0.14,0.6,Annotated
M5-IMU-Janice,82.13010716438293,3.63,12.15,-1.44,0.62,0.28,1.18,Annotated
M5-IMU-Janice,82.24921798706055,-0.77,6.43,0.4,-0.26,0.25,-1.29,Annotated
M5-IMU-Janice,82.31026577949524,2.04,8.12,-0.87,-0.96,-0.03,-3.99,Annotated
M5-IMU-Janice,82.43058824539185,13.45,14.34,-5.16,-0.63,-0.34,-3.2,Annotated
M5-IMU-Janice,82.55036687850952,10.02,11.97,-0.87,0.47,-0.11,1.24,Annotated
M5-IMU-Janice,82.6086483001709,2.58,11.99,0.62,0.59,-0.14,1.65,Annotated
M5-IMU-Janice,82.72879958152771,1.32,11.96,-0.68,0.38,0.8,1.65,Annotated
M5-IMU-Janice,82.84935450553894,-4.7,10.24,-1.33,0.08,0.13,1.1,Annotated
M5-IMU-Janice,82.909353017807,-2.64,9.31,-0.13,-0.04,0.8,-0.23,Annotated
M5-IMU-Janice,83.02897715568542,3.89,9.01,1.81,-0.33,0.85,0.19,Annotated
M5-IMU-Janice,83.14946174621582,5.2,9.56,-1.63,0.15,-0.03,0.04,Annotated
M5-IMU-Janice,83.20929169654846,3.73,10.16,0.2,0.04,-0.13,0.65,Annotated
M5-IMU-Janice,83.3292727470398,0.17,12.74,-0.89,0.35,-0.1,1.43,Annotated
M5-IMU-Janice,83.44977855682373,3.23,8.31,-4.29,0.83,0.31,-0.23,Annotated
M5-IMU-Janice,83.50985383987427,-3.73,5.82,2.02,-0.58,-1.33,-3.27,Annotated
