Device,Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Annotation
MPY ESP32,1192.723289012909,1.9,9.26,-2.09,-0.02,-0.01,0.01,Unmarked
MPY ESP32,1192.8279039859772,1.96,9.29,-2.03,-0.03,-0.04,0.0,Unmarked
MPY ESP32,1192.932816028595,2.03,9.26,-2.02,0.02,-0.04,-0.02,Unmarked
MPY ESP32,1193.0380640029907,1.82,9.28,-2.12,0.01,-0.05,-0.02,Unmarked
MPY ESP32,1193.1446268558502,1.81,9.35,-2.22,0.0,-0.06,-0.05,Unmarked
MPY ESP32,1193.2483360767365,1.47,9.23,-2.54,-0.0,-0.21,-0.05,Unmarked
MPY ESP32,1193.3521699905396,1.41,9.22,-2.12,0.03,-0.16,-0.05,Unmarked
MPY ESP32,1193.4583659172058,1.66,9.29,-2.3,0.02,-0.18,0.01,Unmarked
MPY ESP32,1193.5641939640045,1.73,9.32,-2.3,0.03,-0.15,-0.0,Unmarked
MPY ESP32,1193.6679739952087,1.54,9.24,-2.38,0.03,-0.1,0.03,Unmarked
MPY ESP32,1193.7736060619354,1.75,9.3,-2.47,0.07,-0.06,0.02,Unmarked
MPY ESP32,1193.8779790401459,2.32,9.56,-2.84,0.1,-0.21,-0.12,Unmarked
MPY ESP32,1193.9828400611877,1.0,9.06,-2.67,0.08,-0.05,-0.12,Unmarked
MPY ESP32,1194.0875959396362,8.15,11.33,-3.29,0.12,-0.06,-0.69,Unmarked
MPY ESP32,1194.1913750171661,-1.54,16.7,7.2,-0.67,-3.8,-3.72,Unmarked
MPY ESP32,1194.2989480495453,-0.26,9.33,3.66,-0.74,-0.52,-0.09,Unmarked
MPY ESP32,1194.4044768810272,-5.78,3.69,1.24,-1.57,-1.38,1.98,Unmarked
MPY ESP32,1194.5084841251373,-7.84,-0.55,-4.32,-1.2,-0.87,3.39,Unmarked
MPY ESP32,1194.613242149353,-8.26,-5.79,-5.34,-0.33,-4.37,-0.81,Unmarked
MPY ESP32,1194.7177259922028,3.62,7.18,3.42,0.12,0.05,0.59,Unmarked
MPY ESP32,1194.8245129585266,4.18,9.28,1.6,0.18,0.16,0.36,Unmarked
MPY ESP32,1194.9287118911743,4.94,8.52,0.53,-0.05,-0.08,0.33,Unmarked
MPY ESP32,1195.033488035202,4.02,8.74,1.43,0.01,-0.04,-0.22,Unmarked
MPY ESP32,1195.1383888721466,3.54,8.76,1.66,-0.01,-0.04,-0.16,Unmarked
MPY ESP32,1195.2429039478302,2.94,8.21,2.33,-0.06,-0.02,-0.06,Unmarked
MPY ESP32,1195.3479590415955,3.78,8.97,1.82,-0.03,-0.03,-0.17,Unmarked
MPY ESP32,1195.4529950618744,3.11,8.78,1.83,-0.03,-0.0,-0.14,Unmarked
MPY ESP32,1195.5574581623077,3.31,8.93,1.95,-0.03,0.0,-0.12,Unmarked
MPY ESP32,1195.6628348827362,2.91,9.0,1.81,-0.02,-0.01,-0.13,Unmarked
MPY ESP32,1195.7683050632477,3.12,9.1,1.92,0.0,-0.03,-0.16,Unmarked
MPY ESP32,1195.8879470825195,2.19,8.82,1.62,-0.01,-0.05,-0.14,Unmarked
MPY ESP32,1195.979313135147,2.88,9.24,1.92,-0.1,-0.07,-0.01,Unmarked
MPY ESP32,1196.0845291614532,3.04,9.32,1.97,0.06,-0.03,-0.1,Unmarked
MPY ESP32,1196.1885409355164,2.22,9.06,1.64,0.07,0.01,-0.13,Unmarked
MPY ESP32,1196.2927238941193,2.35,9.22,1.71,0.04,0.0,-0.05,Unmarked
MPY ESP32,1196.3978950977325,1.7,8.95,1.35,0.05,-0.01,-0.05,Unmarked
MPY ESP32,1196.5030241012573,2.53,9.33,1.72,0.05,-0.04,-0.03,Unmarked
MPY ESP32,1196.6085669994354,2.33,9.34,1.47,0.09,-0.07,-0.1,Unmarked
MPY ESP32,1196.7285511493683,1.96,9.22,1.32,0.1,-0.07,-0.1,Unmarked
MPY ESP32,1196.8185830116272,1.67,9.14,1.2,0.06,-0.05,0.01,Unmarked
MPY ESP32,1196.9228100776672,2.29,9.48,1.2,0.07,-0.02,0.06,Unmarked
MPY ESP32,1197.0275180339813,2.25,9.49,1.0,0.08,-0.01,-0.02,Unmarked
MPY ESP32,1197.1626710891724,1.87,9.28,0.89,0.05,-0.02,-0.04,Unmarked
MPY ESP32,1197.238652229309,2.13,9.53,0.73,0.05,-0.02,-0.07,Unmarked
MPY ESP32,1197.3436419963837,1.76,9.37,0.85,0.02,-0.03,-0.07,Unmarked
MPY ESP32,1197.4486157894135,1.79,9.44,0.69,0.01,-0.02,-0.01,Unmarked
MPY ESP32,1197.5538849830627,1.98,9.53,0.76,0.01,-0.02,-0.05,Unmarked
MPY ESP32,1197.6585531234741,1.77,9.49,0.73,-0.01,-0.03,-0.04,Unmarked
MPY ESP32,1197.7629160881042,1.65,9.44,0.73,-0.02,-0.04,-0.04,Unmarked
MPY ESP32,1197.868017911911,1.67,9.45,0.78,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1197.9726209640503,1.65,9.46,0.73,0.0,-0.01,-0.02,Unmarked
MPY ESP32,1198.0782520771027,1.58,9.49,0.7,-0.02,-0.01,0.01,Unmarked
MPY ESP32,1198.1825299263,1.75,9.54,0.69,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1198.287868976593,1.58,9.45,0.7,-0.03,-0.03,-0.0,Unmarked
MPY ESP32,1198.3934350013733,1.71,9.45,0.8,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1198.497545003891,1.57,9.5,0.72,0.01,-0.02,-0.02,Unmarked
MPY ESP32,1198.6038258075714,1.58,9.49,0.67,-0.01,-0.02,0.02,Unmarked
MPY ESP32,1198.7081110477448,1.73,9.53,0.75,-0.01,-0.02,-0.0,Unmarked
MPY ESP32,1198.8135101795197,1.52,9.46,0.66,-0.02,-0.03,-0.01,Unmarked
MPY ESP32,1198.9188330173492,1.46,9.47,0.64,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1199.023773908615,1.7,9.52,0.82,-0.01,-0.02,-0.01,Unmarked
MPY ESP32,1199.128674030304,1.65,9.53,0.76,-0.01,-0.02,-0.02,Unmarked
MPY ESP32,1199.233519077301,1.53,9.52,0.72,0.0,0.01,-0.02,Unmarked
MPY ESP32,1199.338840007782,1.3,9.39,0.61,-0.02,-0.02,0.02,Unmarked
MPY ESP32,1199.4437670707703,1.74,9.59,0.67,-0.04,-0.02,0.02,Unmarked
MPY ESP32,1199.5485019683838,1.5,9.47,0.72,-0.03,-0.03,-0.01,Unmarked
MPY ESP32,1199.6537132263184,1.6,9.54,0.74,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1199.7583978176117,1.54,9.46,0.77,0.01,-0.04,-0.02,Unmarked
MPY ESP32,1199.864641904831,1.4,9.46,0.64,0.01,-0.02,0.01,Unmarked
MPY ESP32,1199.968482017517,1.59,9.53,0.68,0.01,-0.02,0.01,Unmarked
MPY ESP32,1200.073574066162,1.55,9.56,0.64,0.01,-0.03,-0.02,Unmarked
MPY ESP32,1200.1787860393524,1.39,9.47,0.59,0.02,-0.03,-0.01,Unmarked
MPY ESP32,1200.2825219631195,1.51,9.59,0.56,0.02,-0.02,-0.01,Unmarked
MPY ESP32,1200.3876779079437,1.4,9.51,0.53,0.01,-0.03,-0.01,Unmarked
MPY ESP32,1200.4926981925964,1.43,9.57,0.51,0.01,-0.02,-0.01,Unmarked
MPY ESP32,1200.5979089736938,1.44,9.59,0.49,0.0,-0.03,-0.02,Unmarked
MPY ESP32,1200.7030048370361,1.32,9.49,0.47,0.0,-0.03,-0.02,Unmarked
MPY ESP32,1200.8075461387634,1.35,9.57,0.45,0.0,-0.03,-0.01,Unmarked
MPY ESP32,1200.9123470783234,1.31,9.56,0.45,0.01,-0.02,-0.02,Unmarked
MPY ESP32,1201.0174670219421,1.2,9.5,0.35,0.0,-0.03,-0.0,Unmarked
MPY ESP32,1201.1232750415802,1.33,9.57,0.4,-0.0,-0.03,-0.02,Unmarked
MPY ESP32,1201.228166103363,1.21,9.58,0.37,-0.0,-0.03,-0.01,Unmarked
MPY ESP32,1201.3323709964752,1.21,9.53,0.3,0.02,-0.02,-0.02,Unmarked
MPY ESP32,1201.4387481212616,1.23,9.63,0.25,0.01,-0.03,-0.02,Unmarked
MPY ESP32,1201.543293952942,1.2,9.58,0.27,-0.0,-0.03,-0.01,Unmarked
MPY ESP32,1201.648516178131,1.1,9.52,0.23,-0.0,-0.02,-0.0,Unmarked
MPY ESP32,1201.7534880638123,1.21,9.62,0.23,0.01,-0.03,-0.0,Unmarked
MPY ESP32,1201.8579189777374,1.06,9.58,0.18,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1201.9626290798187,1.13,9.63,0.17,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1202.067421913147,1.12,9.59,0.19,-0.0,-0.02,0.01,Unmarked
MPY ESP32,1202.1732580661774,1.09,9.61,0.12,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1202.277475118637,1.15,9.59,0.22,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1202.3825299739838,1.1,9.57,0.21,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1202.4878010749817,1.2,9.61,0.16,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1202.5927758216858,1.1,9.58,0.12,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1202.6975190639496,1.09,9.58,0.18,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1202.8024399280548,1.14,9.59,0.21,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1202.908560037613,1.13,9.59,0.17,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1203.0125370025635,1.13,9.61,0.17,-0.02,-0.01,0.01,Unmarked
MPY ESP32,1203.1185929775238,1.16,9.57,0.18,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1203.2238278388977,1.14,9.59,0.21,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1203.328819990158,1.08,9.56,0.17,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1203.4344129562378,1.13,9.56,0.21,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1203.5686819553375,1.15,9.61,0.15,-0.01,-0.02,0.02,Unmarked
MPY ESP32,1203.6437439918518,1.21,9.6,0.21,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1203.7485182285309,1.11,9.56,0.17,-0.03,-0.02,0.02,Unmarked
MPY ESP32,1203.8538711071014,1.21,9.6,0.25,-0.03,-0.01,0.01,Unmarked
MPY ESP32,1203.9586009979248,1.14,9.61,0.23,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1204.0635430812836,1.16,9.59,0.24,-0.03,-0.01,0.01,Unmarked
MPY ESP32,1204.1686489582062,1.2,9.6,0.23,-0.04,-0.02,0.02,Unmarked
MPY ESP32,1204.273598909378,1.14,9.6,0.28,-0.02,-0.04,0.01,Unmarked
MPY ESP32,1204.3782761096954,1.23,9.57,0.26,-0.02,-0.03,0.02,Unmarked
MPY ESP32,1204.4837610721588,1.26,9.56,0.28,-0.03,-0.02,0.02,Unmarked
MPY ESP32,1204.5875980854034,1.18,9.56,0.3,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1204.6929829120636,1.24,9.6,0.26,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1204.7985479831696,1.17,9.52,0.36,-0.01,-0.01,0.01,Unmarked
MPY ESP32,1204.9036049842834,1.19,9.56,0.26,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1205.02379488945,1.19,9.61,0.3,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1205.113617181778,1.17,9.56,0.21,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1205.2189350128174,1.24,9.57,0.29,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1205.323571920395,1.18,9.57,0.25,-0.0,-0.02,0.0,Unmarked
MPY ESP32,1205.4276270866394,1.23,9.59,0.22,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1205.5325479507446,1.2,9.58,0.26,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1205.6371529102325,1.17,9.58,0.25,-0.04,-0.02,0.01,Unmarked
MPY ESP32,1205.7428741455078,1.23,9.55,0.29,-0.03,-0.03,0.01,Unmarked
MPY ESP32,1205.8485219478607,1.23,9.53,0.24,-0.02,-0.01,0.01,Unmarked
MPY ESP32,1205.9532659053802,1.21,9.57,0.28,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1206.0726330280304,1.2,9.57,0.3,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1206.1636369228363,1.23,9.56,0.31,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1206.2680070400238,1.22,9.61,0.25,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1206.3730590343475,1.14,9.55,0.28,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1206.4775149822235,1.2,9.59,0.27,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1206.5823690891266,1.17,9.6,0.28,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1206.687740802765,1.19,9.57,0.3,-0.04,-0.02,0.01,Unmarked
MPY ESP32,1206.7928640842438,1.15,9.57,0.31,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1206.8993961811066,1.25,9.63,0.35,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1207.002496957779,1.23,9.54,0.36,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1207.108904838562,1.15,9.57,0.35,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1207.2137660980225,1.15,9.56,0.35,-0.03,-0.03,0.01,Unmarked
MPY ESP32,1207.3186950683594,1.14,9.57,0.35,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1207.4238460063934,1.16,9.56,0.35,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1207.5287969112396,1.14,9.59,0.29,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1207.6333639621735,1.18,9.58,0.26,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1207.753672838211,1.13,9.56,0.24,-0.0,-0.02,0.01,Unmarked
MPY ESP32,1207.8435990810394,1.2,9.61,0.31,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1207.9485290050507,1.13,9.57,0.24,-0.0,-0.03,0.0,Unmarked
MPY ESP32,1208.0546879768372,1.18,9.57,0.26,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1208.1588020324707,1.13,9.56,0.2,-0.0,-0.03,0.01,Unmarked
MPY ESP32,1208.2634999752045,1.21,9.64,0.23,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1208.3688380718231,1.19,9.58,0.24,-0.0,-0.02,0.01,Unmarked
MPY ESP32,1208.4744391441345,1.23,9.6,0.23,0.0,-0.02,0.01,Unmarked
MPY ESP32,1208.5787031650543,1.17,9.57,0.19,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1208.6837639808655,1.16,9.56,0.21,-0.02,-0.02,0.02,Unmarked
MPY ESP32,1208.7887020111084,1.14,9.57,0.12,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1208.893800020218,1.22,9.58,0.18,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1208.9973449707031,1.17,9.57,0.21,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1209.1025981903076,1.16,9.59,0.2,-0.0,-0.03,0.02,Unmarked
MPY ESP32,1209.2079238891602,1.18,9.57,0.17,-0.01,-0.03,0.02,Unmarked
MPY ESP32,1209.3126199245453,1.23,9.61,0.15,-0.01,-0.03,0.02,Unmarked
MPY ESP32,1209.4180829524994,1.25,9.56,0.17,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1209.5225789546967,1.21,9.56,0.12,-0.02,-0.01,0.01,Unmarked
MPY ESP32,1209.6288208961487,1.26,9.61,0.13,-0.03,-0.03,0.0,Unmarked
MPY ESP32,1209.7330100536346,1.19,9.54,0.16,-0.02,-0.03,-0.0,Unmarked
MPY ESP32,1209.8386490345001,1.2,9.57,0.2,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1209.9581530094147,1.18,9.58,0.13,-0.0,-0.01,0.02,Unmarked
MPY ESP32,1210.0485198497772,1.32,9.62,0.14,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1210.153477191925,1.22,9.61,0.13,-0.03,-0.01,0.01,Unmarked
MPY ESP32,1210.2583169937134,1.25,9.59,0.12,-0.03,-0.02,0.0,Unmarked
MPY ESP32,1210.3631269931793,1.19,9.59,0.19,-0.03,-0.01,0.01,Unmarked
MPY ESP32,1210.468103170395,1.24,9.6,0.18,-0.04,-0.03,0.01,Unmarked
MPY ESP32,1210.571652173996,1.21,9.61,0.17,-0.03,-0.01,0.01,Unmarked
MPY ESP32,1210.676775932312,1.21,9.55,0.2,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1210.7825529575348,1.23,9.54,0.21,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1210.8876762390137,1.24,9.58,0.19,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1210.993092060089,1.2,9.61,0.21,-0.03,-0.02,-0.01,Unmarked
MPY ESP32,1211.0986318588257,1.21,9.57,0.24,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1211.2038130760193,1.18,9.58,0.21,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1211.307862997055,1.16,9.59,0.2,-0.03,-0.01,0.01,Unmarked
MPY ESP32,1211.4127759933472,1.19,9.61,0.27,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1211.5179960727692,1.18,9.54,0.28,-0.01,-0.01,0.0,Unmarked
MPY ESP32,1211.6237859725952,1.19,9.57,0.21,-0.0,-0.02,0.0,Unmarked
MPY ESP32,1211.728677034378,1.12,9.54,0.22,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1211.8331499099731,1.19,9.58,0.17,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1211.9381868839264,1.19,9.57,0.23,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1212.0426270961761,1.17,9.59,0.18,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1212.1486101150513,1.22,9.6,0.21,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1212.2524449825287,1.24,9.63,0.18,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1212.358831167221,1.03,9.55,0.03,-0.01,-0.01,0.01,Unmarked
MPY ESP32,1212.4637529850006,1.2,9.6,0.13,-0.04,-0.02,0.02,Unmarked
MPY ESP32,1212.5695841312408,1.22,9.55,0.23,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1212.6736009120941,1.19,9.59,0.15,-0.03,-0.01,0.02,Unmarked
MPY ESP32,1212.7786259651184,1.19,9.55,0.12,-0.04,-0.02,0.01,Unmarked
MPY ESP32,1212.8835189342499,1.24,9.56,0.21,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1212.9885308742523,1.23,9.62,0.17,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1213.0938391685486,1.23,9.55,0.22,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1213.1985800266266,1.21,9.58,0.2,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1213.3035881519318,1.22,9.56,0.24,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1213.4085440635681,1.3,9.59,0.17,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1213.5124979019165,1.2,9.56,0.21,-0.0,-0.03,-0.0,Unmarked
MPY ESP32,1213.6185579299927,1.24,9.58,0.17,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1213.7236640453339,1.14,9.52,0.19,0.0,-0.02,-0.01,Unmarked
MPY ESP32,1213.8284840583801,1.24,9.62,0.14,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1213.933737039566,1.17,9.6,0.16,-0.02,-0.01,0.01,Unmarked
MPY ESP32,1214.0386538505554,1.19,9.6,0.13,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1214.1436018943787,1.18,9.58,0.13,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1214.2486109733582,1.15,9.62,0.11,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1214.3536508083344,1.18,9.6,0.17,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1214.4585919380188,1.2,9.56,0.2,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1214.5629110336304,1.17,9.58,0.19,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1214.6678671836853,1.19,9.54,0.26,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,1214.7732679843903,1.11,9.55,0.18,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1214.8779067993164,1.16,9.6,0.14,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1214.9831280708313,1.13,9.56,0.17,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1215.0875570774078,1.13,9.62,0.17,-0.01,-0.02,-0.01,Unmarked
MPY ESP32,1215.1936838626862,1.09,9.57,0.11,-0.01,-0.02,-0.0,Unmarked
MPY ESP32,1215.298742055893,1.11,9.58,0.17,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1215.403640985489,1.15,9.62,0.15,-0.0,-0.03,0.0,Unmarked
MPY ESP32,1215.5085620880127,1.09,9.55,0.15,0.01,-0.03,-0.0,Unmarked
MPY ESP32,1215.6127500534058,0.97,9.5,0.06,0.01,-0.02,0.0,Unmarked
MPY ESP32,1215.7179441452026,1.1,9.62,0.05,-0.0,-0.03,0.0,Unmarked
MPY ESP32,1215.8234369754791,1.02,9.57,-0.03,0.01,-0.02,-0.01,Unmarked
MPY ESP32,1215.9286150932312,1.1,9.61,0.02,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,1216.033126115799,1.05,9.6,0.02,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,1216.1386108398438,1.03,9.58,-0.0,-0.0,-0.02,-0.0,Unmarked
MPY ESP32,1216.2434601783752,1.05,9.63,-0.05,-0.03,-0.02,0.0,Unmarked
MPY ESP32,1216.3485298156738,1.0,9.58,-0.03,-0.03,-0.02,-0.0,Unmarked
MPY ESP32,1216.4535310268402,1.03,9.61,-0.02,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1216.5586957931519,1.01,9.6,0.03,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1216.6632177829742,0.96,9.56,0.02,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1216.7685720920563,0.97,9.61,-0.01,-0.01,-0.02,0.0,Unmarked
MPY ESP32,1216.8735799789429,1.02,9.6,0.03,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1216.9788060188293,0.91,9.57,0.04,-0.03,-0.03,0.0,Unmarked
MPY ESP32,1217.0825390815735,0.96,9.61,0.0,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1217.1877040863037,0.95,9.59,0.01,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1217.2929961681366,0.99,9.6,-0.02,-0.01,-0.01,0.01,Unmarked
MPY ESP32,1217.3975670337677,1.05,9.66,0.02,-0.01,-0.01,0.01,Unmarked
MPY ESP32,1217.5025930404663,0.99,9.57,0.06,-0.03,-0.02,0.0,Unmarked
MPY ESP32,1217.6078250408173,0.96,9.59,0.0,-0.03,-0.02,0.0,Unmarked
MPY ESP32,1217.7126820087433,0.99,9.64,0.02,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1217.8175301551819,0.96,9.62,0.02,-0.03,-0.02,0.0,Unmarked
MPY ESP32,1217.924386024475,0.94,9.63,0.05,-0.03,-0.03,0.0,Unmarked
MPY ESP32,1218.0287380218506,0.94,9.61,0.08,-0.03,-0.02,0.0,Unmarked
MPY ESP32,1218.1336460113525,0.93,9.61,0.04,-0.03,-0.02,-0.0,Unmarked
MPY ESP32,1218.2387828826904,0.94,9.57,0.05,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1218.3437161445618,0.95,9.6,0.07,-0.02,-0.01,-0.0,Unmarked
MPY ESP32,1218.4484510421753,0.92,9.61,0.07,-0.02,-0.03,0.01,Unmarked
MPY ESP32,1218.5536029338837,0.9,9.56,0.03,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1218.6596629619598,0.89,9.64,-0.03,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1218.7632451057434,0.9,9.59,0.0,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1218.867425918579,0.88,9.61,0.05,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,1218.9733519554138,0.99,9.65,0.03,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,1219.078516960144,0.96,9.7,-0.03,0.0,-0.03,-0.02,Unmarked
MPY ESP32,1219.183431148529,0.75,9.62,-0.02,-0.01,-0.02,0.03,Unmarked
MPY ESP32,1219.288810968399,1.07,9.71,0.02,-0.01,-0.02,0.02,Unmarked
MPY ESP32,1219.3934030532837,0.93,9.65,-0.0,-0.01,-0.02,-0.0,Unmarked
MPY ESP32,1219.4987409114838,0.91,9.63,-0.01,-0.01,-0.02,-0.01,Unmarked
MPY ESP32,1219.6029171943665,0.79,9.57,-0.04,-0.02,-0.03,0.0,Unmarked
MPY ESP32,1219.7076148986816,0.9,9.61,0.0,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1219.8130280971527,0.84,9.61,-0.0,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1219.9186279773712,0.82,9.56,-0.08,-0.02,-0.02,0.0,Unmarked
MPY ESP32,1220.0238320827484,0.82,9.59,0.0,-0.03,-0.02,0.0,Unmarked
MPY ESP32,1220.1290900707245,0.83,9.6,-0.01,-0.02,-0.03,-0.0,Unmarked
MPY ESP32,1220.233551979065,0.75,9.62,-0.05,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,1220.338670015335,0.83,9.68,-0.08,-0.03,-0.03,0.01,Unmarked
MPY ESP32,1220.4438121318817,0.96,9.67,0.0,-0.03,-0.03,0.01,Unmarked
MPY ESP32,1220.5486090183258,0.75,9.57,-0.03,-0.01,-0.03,-0.0,Unmarked
MPY ESP32,1220.652888059616,0.84,9.64,-0.03,-0.03,-0.02,0.01,Unmarked
MPY ESP32,1220.7577741146088,0.79,9.58,-0.04,-0.03,-0.03,0.01,Unmarked
MPY ESP32,1220.8637800216675,0.85,9.6,0.02,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1220.9687201976776,0.8,9.59,0.01,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1221.0738639831543,0.83,9.62,0.01,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1221.1790490150452,0.79,9.59,0.03,-0.01,-0.02,0.02,Unmarked
MPY ESP32,1221.283614873886,0.83,9.64,-0.01,-0.01,-0.02,0.02,Unmarked
MPY ESP32,1221.388168811798,0.87,9.64,-0.03,-0.02,-0.02,0.01,Unmarked
MPY ESP32,1221.4939482212067,0.84,9.63,0.0,-0.03,-0.04,0.01,Unmarked
MPY ESP32,1221.5996551513672,0.85,9.6,0.0,0.0,-0.02,0.01,Unmarked
MPY ESP32,1221.7030940055847,0.89,9.64,-0.04,-0.02,-0.03,0.02,Unmarked
MPY ESP32,1221.8087830543518,0.89,9.56,0.03,-0.02,-0.02,0.02,Unmarked
MPY ESP32,1221.913950920105,0.88,9.58,0.02,-0.02,-0.02,0.02,Unmarked
MPY ESP32,1222.0180580615997,0.9,9.62,-0.01,-0.01,-0.02,0.01,Unmarked
MPY ESP32,1222.1247220039368,0.94,9.62,0.01,-0.01,-0.03,0.01,Unmarked
MPY ESP32,1222.2297389507294,0.89,9.61,0.02,-0.01,-0.03,0.0,Unmarked
MPY ESP32,1222.3339581489563,0.75,9.56,-0.03,-0.0,-0.03,0.0,Unmarked
MPY ESP32,1222.437714099884,0.92,9.61,0.04,-0.01,-0.02,0.01,Unmarked
